 #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date ,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC
628,"Que Bueno Que Bueno","Conchita Bautista",153,4A,71,2025-03-22,02:29,0,"","","Todo Lo Mejor",2003-05-22,26,80,0,76,0,30,-6,F minor,4,24mt7lGAlFZZbirzCPoNRR,"Divucsa",ES7580501675
629,"Vivo Cantando","Salomé",131,3B,75,2025-03-22,02:10,0,"","","Todo Lo Mejor",2003-05-30,47,65,0,82,0,0,-6,C♯/D♭,4,059G9tpE3kl6wz3kiddaN0,"Divucsa",ES5378900013
630,"Vivo Cantando","Salomé",131,3B,75,2025-03-22,02:10,0,"","","Todo Lo Mejor",2003-05-30,47,65,0,82,0,0,-6,C♯/D♭,4,059G9tpE3kl6wz3kiddaN0,"Divucsa",ES5378900013
631,"Sobran las Palabras","Braulio",172,11B,48,2025-03-22,03:01,0,"bolero","Latin, Traditional Music","Todo lo Mejor de Braulio",2003-06-23,41,25,0,48,0,30,-9,A,4,1QOgYW9oq5r6evWA2A4s6a,"Divucsa",ES7580501796
632,"Sobran las Palabras","Braulio",172,11B,48,2025-03-22,03:01,0,"bolero","Latin, Traditional Music","Todo lo Mejor de Braulio",2003-06-23,41,25,0,48,0,30,-9,A,4,1QOgYW9oq5r6evWA2A4s6a,"Divucsa",ES7580501796
633,"We've Got the World","Mickey Joe Harte",104,10B,84,2025-03-16,03:25,32,"","","Sometimes Right Sometimes Wrong",2003-07-24,60,12,0,66,0,10,-6,D,4,0ZO6ZOgVzJyZbmauzo5HEK,"Sony Music UK",GBBBN0300137
634,"We've Got the World","Mickey Joe Harte",104,10B,84,2025-03-16,03:25,32,"","","Sometimes Right Sometimes Wrong",2003-07-24,60,12,0,66,0,10,-6,D,4,0ZO6ZOgVzJyZbmauzo5HEK,"Sony Music UK",GBBBN0300137
635,"Never Let You Go - Euro","Mando",170,2A,71,2025-03-16,03:02,14,"laïko","Pop","Never Let You Go",2003-07-30,52,47,0,61,0,10,-6,D#/E♭ minor,4,5Vdm4sjMkiKjXEmegFJiC2,"ALPHA RECORDS",QM4TW1575517
636,"Never Let You Go - Euro","Mando",170,2A,71,2025-03-16,03:02,14,"laïko","Pop","Never Let You Go",2003-07-30,52,47,0,61,0,10,-6,D#/E♭ minor,4,5Vdm4sjMkiKjXEmegFJiC2,"ALPHA RECORDS",QM4TW1575517
637,"Merci Chérie","Udo Jürgens",94,7B,55,2025-03-16,02:46,20,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Alle Macht den Gefühlen",2003-09-01,36,49,0,38,0,10,-8,F,3,29wXI6B7d5vy3iPfXhYMuP,"Ariola Express",DEA817200015
638,"Merci Chérie","Udo Jürgens",94,7B,55,2025-03-16,02:46,20,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Alle Macht den Gefühlen",2003-09-01,36,49,0,38,0,10,-8,F,3,29wXI6B7d5vy3iPfXhYMuP,"Ariola Express",DEA817200015
639,"Katson sineen taivaan","Katri Helena",125,11B,42,2025-03-16,02:55,11,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","(MM) Sydämeni laulut - Juhlavuosi 2003",2003-09-15,68,52,0,53,0,10,-10,A,4,1n2GKZLR0OwIoEsXzJx40U,"WEA",FIFSC7900500
640,"Katson sineen taivaan","Katri Helena",125,11B,42,2025-03-16,02:55,11,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","(MM) Sydämeni laulut - Juhlavuosi 2003",2003-09-15,68,52,0,53,0,10,-10,A,4,1n2GKZLR0OwIoEsXzJx40U,"WEA",FIFSC7900500
641,"Love Song","Blue Cafe",100,8B,79,2025-03-16,02:54,15,"","","Demi-Sec",2003-12-04,64,1,0,58,0,20,-6,C,4,1B2RXsTj0qe6VI84M9XGaT,"Parlophone Poland",PLA550300174
642,"Love Song","Blue Cafe",100,8B,79,2025-03-16,02:54,15,"","","Demi-Sec",2003-12-04,64,1,0,58,0,20,-6,C,4,1B2RXsTj0qe6VI84M9XGaT,"Parlophone Poland",PLA550300174
643,"Vise Nisam Tvoja - Dora 2003","Claudia",95,2A,78,2025-03-16,02:52,0,"","","Cista Kao Suza",2004-00-00,81,49,0,84,0,0,-4,D#/E♭ minor,4,1WLE7xocaEz5l12K4NXJ7A,"Menart",USA370670473
644,"Vise Nisam Tvoja - Dora 2003","Claudia",95,2A,78,2025-03-16,02:52,0,"","","Cista Kao Suza",2004-00-00,81,49,0,84,0,0,-4,D#/E♭ minor,4,1WLE7xocaEz5l12K4NXJ7A,"Menart",USA370670473
645,"Shake It - Eurovision Version","Sakis Rouvas",113,10A,91,2025-03-16,03:01,0,"laïko","Pop","Shake It (Eurovision Version)",2004-00-00,72,4,0,58,0,10,-5,B minor,4,5RrXg6BoujSLhC4UHYdtm6,"MINOS",GRE010400180
646,"Oto Stop (Autostop)","Anna Vissi",175,6B,69,2025-03-16,03:03,15,"laïko, entehno","Traditional Music, Pop","Methismeni Politia - Ihografisis 1974 -1981",2004-00-00,56,38,0,94,0,0,-6,A#/B♭,4,4U95z3m252o0RSNiCy3CY3,"EMI Greece",GRE018000616
647,"Shake It - Eurovision Version","Sakis Rouvas",113,10A,91,2025-03-16,03:01,0,"laïko","Pop","Shake It (Eurovision Version)",2004-00-00,72,4,0,58,0,10,-5,B minor,4,5RrXg6BoujSLhC4UHYdtm6,"MINOS",GRE010400180
648,"Oto Stop (Autostop)","Anna Vissi",175,6B,69,2025-03-16,03:03,15,"laïko, entehno","Traditional Music, Pop","Methismeni Politia - Ihografisis 1974 -1981",2004-00-00,56,38,0,94,0,0,-6,A#/B♭,4,4U95z3m252o0RSNiCy3CY3,"EMI Greece",GRE018000616
649,"High - MGP-version","Knut Anders Sørum",94,3B,71,2025-03-16,03:05,13,"norwegian pop","Pop","High",2004-00-00,53,0,0,32,0,10,-9,C♯/D♭,4,67M9GPx6rvTO6zjrzVhEzr,"WM Norway",NOAGW1300020
650,"Spiral","Arne Bendiksen",137,6B,44,2025-03-16,02:37,6,"norwegian pop","Pop","En Kjuagutt Fra Bergen",2004-00-00,46,67,0,82,0,30,-10,A#/B♭,3,3lEr4sYEU61ltDXe6tYals,"Triola",NOFBT8838920
651,"Don't Break My Heart","Nicola",168,9A,89,2025-03-16,03:05,20,"","","De Ma Vei Chema / If You'll Call Me",2004-00-00,55,53,0,76,0,30,-4,E minor,4,7vN1yJFrOPTQ6rNvxyQnou,"Media Services",ROMSA0600143
652,"High - MGP-version","Knut Anders Sørum",94,3B,71,2025-03-16,03:05,13,"norwegian pop","Pop","High",2004-00-00,53,0,0,32,0,10,-9,C♯/D♭,4,67M9GPx6rvTO6zjrzVhEzr,"WM Norway",NOAGW1300020
653,"Spiral","Arne Bendiksen",137,6B,44,2025-03-16,02:37,6,"norwegian pop","Pop","En Kjuagutt Fra Bergen",2004-00-00,46,67,0,82,0,30,-10,A#/B♭,3,3lEr4sYEU61ltDXe6tYals,"Triola",NOFBT8838920
654,"Don't Break My Heart","Nicola",168,9A,89,2025-03-16,03:05,20,"","","De Ma Vei Chema / If You'll Call Me",2004-00-00,55,53,0,76,0,30,-4,E minor,4,7vN1yJFrOPTQ6rNvxyQnou,"Media Services",ROMSA0600143
655,"In The Disco","Deen",134,3B,75,2025-03-16,02:54,17,"","","Anđeo Sa Greškom",2004-01-01,76,0,0,64,0,0,-8,C♯/D♭,4,2wdhxJI8rvKq1VCRZsiEuA,"Hayat Production",USA560672533
656,"In The Disco","Deen",134,3B,75,2025-03-16,02:54,17,"","","Anđeo Sa Greškom",2004-01-01,76,0,0,64,0,0,-8,C♯/D♭,4,2wdhxJI8rvKq1VCRZsiEuA,"Hayat Production",USA560672533
657,"Shame On You","Tomas Thordarson",117,8A,94,2025-03-16,02:49,6,"dansktop, dansk pop","Pop","Sig Det' Løgn",2004-01-01,72,19,0,82,0,50,-4,A minor,4,258vRpGokVIPvOqrDhdUHe,"MBO - The Music Business Organisation A/S",DKASO0400301
658,"Shame On You","Tomas Thordarson",117,8A,94,2025-03-16,02:49,6,"dansktop, dansk pop","Pop","Sig Det' Løgn",2004-01-01,72,19,0,82,0,50,-4,A minor,4,258vRpGokVIPvOqrDhdUHe,"MBO - The Music Business Organisation A/S",DKASO0400301
659,"Bye Bye Baby","Catcat",130,9A,82,2025-03-16,03:00,25,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","Hitit",2004-01-01,61,3,0,59,0,30,-7,E minor,4,59qS8QZEBS5lRQWsjpEzs4,"Poptori",FIPT60401032
660,"Keep Me Warm","Carita Holmström",121,8B,45,2025-03-16,02:53,7,"iskelmä, jazz pop","Traditional Music, Jazz, Pop","Jos Tänään Tuntis' Huomisen - Kaikki EMI-levytykset 1973-1974",2004-01-01,53,34,0,23,0,10,-8,C,4,0cbu5MYasSL3Vb9kxLy6iw,"OY EMI Finland AB",FIUM71400206
661,"Bye Bye Baby","Catcat",130,9A,82,2025-03-16,03:00,25,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","Hitit",2004-01-01,61,3,0,59,0,30,-7,E minor,4,59qS8QZEBS5lRQWsjpEzs4,"Poptori",FIPT60401032
662,"Keep Me Warm","Carita Holmström",121,8B,45,2025-03-16,02:53,7,"iskelmä, jazz pop","Traditional Music, Jazz, Pop","Jos Tänään Tuntis' Huomisen - Kaikki EMI-levytykset 1973-1974",2004-01-01,53,34,0,23,0,10,-8,C,4,0cbu5MYasSL3Vb9kxLy6iw,"OY EMI Finland AB",FIUM71400206
663,"להאמין","David D'Or",90,2A,62,2025-03-16,03:07,0,"mizrahi","Traditional Music","להאמין",2004-01-01,50,62,0,57,0,0,-6,D#/E♭ minor,4,3kOAf0t5pHr5iKO0R3msiO,"Hed Arzi Ltd.",IL1001087560
664,"להאמין","David D'Or",90,2A,62,2025-03-16,03:07,0,"mizrahi","Traditional Music","להאמין",2004-01-01,50,62,0,57,0,0,-6,D#/E♭ minor,4,3kOAf0t5pHr5iKO0R3msiO,"Hed Arzi Ltd.",IL1001087560
665,"Il Giorni Dell'Arcobaleno","Nicola Di Bari",96,10B,14,2025-03-16,03:02,35,"","","Todo Nicola",2004-01-01,48,89,3,24,0,10,-17,D,4,2NgYu4ssrAbFB01RxT9S7F,"Discoloco",QM4TX1523905
666,"Il Giorni Dell'Arcobaleno","Nicola Di Bari",96,10B,14,2025-03-16,03:02,35,"","","Todo Nicola",2004-01-01,48,89,3,24,0,10,-17,D,4,2NgYu4ssrAbFB01RxT9S7F,"Discoloco",QM4TX1523905
667,"Penso Em Ti (Eu Sei)","Adelaide Ferreira",162,11B,57,2025-03-16,02:54,9,"fado","Folk, Traditional Music","A Arte E A Música De Adelaide Ferreira",2004-01-01,33,42,0,26,0,10,-7,A,4,4FGdRuhtMwWmQEtDizHSVu,"Universal Music Portugal SA",PTUM10100052
668,"Penso Em Ti (Eu Sei)","Adelaide Ferreira",162,11B,57,2025-03-16,02:54,9,"fado","Folk, Traditional Music","A Arte E A Música De Adelaide Ferreira",2004-01-01,33,42,0,26,0,10,-7,A,4,4FGdRuhtMwWmQEtDizHSVu,"Universal Music Portugal SA",PTUM10100052
669,"Wild Dances","Ruslana",172,8B,92,2025-03-22,03:03,50,"","","Wild Dances",2004-01-01,65,17,0,68,0,0,-4,C,4,1Lav2Z3RKu71MJLIjQz4dQ,"Comp Music",UAAO10400001
670,"Wild Dances","Ruslana",172,8B,92,2025-03-22,03:03,50,"","","Wild Dances",2004-01-01,65,17,0,68,0,0,-4,C,4,1Lav2Z3RKu71MJLIjQz4dQ,"Comp Music",UAAO10400001
671,"All Night Long","Simon Mathew",123,11B,71,2025-03-16,02:53,19,"","","All For Fame",2004-01-26,68,1,0,85,0,30,-5,A,4,6BnZRwoeNRD345NaZjrg0X,"MBO - The Music Business Organisation A/S",DKBV70800711
672,"All Night Long","Simon Mathew",123,11B,71,2025-03-16,02:53,19,"","","All For Fame",2004-01-26,68,1,0,85,0,30,-5,A,4,6BnZRwoeNRD345NaZjrg0X,"MBO - The Music Business Organisation A/S",DKBV70800711
673,"Jugarem a Estimar-nos","Marta Roure",132,2B,91,2025-03-16,02:59,0,"","","Nua",2004-04-10,69,12,0,77,0,0,-3,F#/G♭,4,2XfCuDhuBGHKfh275UAUUe,"Musica Global Discográfica S.L. distributed by Altafonte",ES5950401385
674,"Jugarem a Estimar-nos","Marta Roure",132,2B,91,2025-03-16,02:59,0,"","","Nua",2004-04-10,69,12,0,77,0,0,-3,F#/G♭,4,2XfCuDhuBGHKfh275UAUUe,"Musica Global Discográfica S.L. distributed by Altafonte",ES5950401385
675,"It Hurts","Lena Philipsson",127,1B,95,2025-03-22,03:02,21,"swedish pop, schlager, dansband","Pop, Easy Listening","It Hurts",2004-04-23,69,1,0,75,0,0,-4,B,4,6GsfMZzKZaUXlhDkZRuLe9,"Columbia",SEBGA0403020
676,"It Hurts","Lena Philipsson",127,1B,95,2025-03-22,03:02,21,"swedish pop, schlager, dansband","Pop, Easy Listening","It Hurts",2004-04-23,69,1,0,75,0,0,-4,B,4,6GsfMZzKZaUXlhDkZRuLe9,"Columbia",SEBGA0403020
677,"If My World Stopped Turning","Chris Doran",148,1B,50,2025-03-16,03:04,17,"","","If My World Stopped Turning",2004-04-26,48,64,0,36,0,10,-8,B,4,2w7K4PVdNAaGWwY9wlGzrb,"Sony Music UK",GBBBN0400195
678,"If My World Stopped Turning","Chris Doran",148,1B,50,2025-03-16,03:04,17,"","","If My World Stopped Turning",2004-04-26,48,64,0,36,0,10,-8,B,4,2w7K4PVdNAaGWwY9wlGzrb,"Sony Music UK",GBBBN0400195
679,"For Real","Athena",126,4A,75,2025-03-22,03:01,0,"turkish pop, anatolian rock","Rock, Traditional Music, Pop","For Real",2004-05-12,87,12,0,97,0,0,-8,F minor,4,0pGz3Nc26GrY35fozFJOiu,"SONER MÜZİK",TR0531303869
680,"For Real","Athena",126,4A,75,2025-03-22,03:01,0,"turkish pop, anatolian rock","Rock, Traditional Music, Pop","For Real",2004-05-12,87,12,0,97,0,0,-8,F minor,4,0pGz3Nc26GrY35fozFJOiu,"SONER MÜZİK",TR0531303869
681,"The Image Of You","Anjeza Shahini",130,3B,79,2025-03-16,02:59,13,"","","The Image Of You",2004-05-15,57,6,0,47,0,10,-4,C♯/D♭,4,3Gx8GvoiDyu9U6XYOOkRae,"Anjeza Shahini",QZFZ22211488
682,"The Image Of You","Anjeza Shahini",130,3B,79,2025-03-16,02:59,13,"","","The Image Of You",2004-05-15,57,6,0,47,0,10,-4,C♯/D♭,4,3Gx8GvoiDyu9U6XYOOkRae,"Anjeza Shahini",QZFZ22211488
683,"Making Your Mind Up","Bucks Fizz",174,10B,83,2025-03-22,02:38,47,"","","Bucks Fizz",2004-06-14,64,28,0,97,0,0,-9,D,4,0Azn2vpP3Sbs8qAG8e1KUc,"Sony Music Entertainment",GBARL8100025
684,"Making Your Mind Up","Bucks Fizz",174,10B,83,2025-03-22,02:38,47,"","","Bucks Fizz",2004-06-14,64,28,0,97,0,0,-9,D,4,0Azn2vpP3Sbs8qAG8e1KUc,"Sony Music Entertainment",GBARL8100025
685,"Sag ihr, ich laß' sie grüßen","Udo Jürgens",71,6B,58,2025-03-16,02:55,6,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Udo Jürgens - Die Erfolgsgeschichte",2004-09-15,37,24,0,44,0,30,-5,A#/B♭,4,7aacNMSobUYIDPk5hot0zZ,"Ariola",DEA810001055
686,"Warum nur, warum","Udo Jürgens",90,1B,72,2025-03-16,02:58,20,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Udo Jürgens - Die Erfolgsgeschichte",2004-09-15,39,54,0,54,0,10,-5,B,4,231iiM3Zt82cVUjEUHFSZA,"Ariola",DEA817200010
687,"Sag ihr, ich laß' sie grüßen","Udo Jürgens",71,6B,58,2025-03-16,02:55,6,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Udo Jürgens - Die Erfolgsgeschichte",2004-09-15,37,24,0,44,0,30,-5,A#/B♭,4,7aacNMSobUYIDPk5hot0zZ,"Ariola",DEA810001055
688,"Warum nur, warum","Udo Jürgens",90,1B,72,2025-03-16,02:58,20,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Udo Jürgens - Die Erfolgsgeschichte",2004-09-15,39,54,0,54,0,10,-5,B,4,231iiM3Zt82cVUjEUHFSZA,"Ariola",DEA817200010
689,"Horepse","Marianna Zorba and Manolis Manouselis",115,10A,60,2025-03-16,03:12,15,"","","San Minoiko karavi",2004-10-14,64,72,0,49,0,10,-7,B minor,4,1apgG2i2HPhQNQN4GZEKpL,"AERAKIS",USA371637930
690,"Horepse","Marianna Zorba and Manolis Manouselis",115,10A,60,2025-03-16,03:12,15,"","","San Minoiko karavi",2004-10-14,64,72,0,49,0,10,-7,B minor,4,1apgG2i2HPhQNQN4GZEKpL,"AERAKIS",USA371637930
691,"Dio, come ti amo!","Domenico Modugno",99,8A,30,2025-03-16,03:23,26,"italian singer-songwriter, canzone napoletana","Traditional Music, Folk","The Golden Collection",2004-11-26,42,83,2,30,0,10,-9,A minor,4,1PquWxboZacvFE5zxjA59i,"Carosello Records",ITB266600028
692,"Dio, come ti amo!","Domenico Modugno",99,8A,30,2025-03-16,03:23,26,"italian singer-songwriter, canzone napoletana","Traditional Music, Folk","The Golden Collection",2004-11-26,42,83,2,30,0,10,-9,A minor,4,1PquWxboZacvFE5zxjA59i,"Carosello Records",ITB266600028
693,"Lorraine - Eurovision Song Contest","Kaffe",148,8B,61,2025-03-16,03:07,13,"","","Lorraine",2005-00-00,56,54,0,46,0,20,-5,C,4,439X8Ol70ZIvKd0yWu3byx,"Silvernoise",BGA260933301
694,"Lorraine - Eurovision Song Contest","Kaffe",148,8B,61,2025-03-16,03:07,13,"","","Lorraine",2005-00-00,56,54,0,46,0,20,-5,C,4,439X8Ol70ZIvKd0yWu3byx,"Silvernoise",BGA260933301
695,"Why","Geir Rönning",75,1A,60,2025-03-16,03:02,11,"aor","Rock","Ready For The Ride",2005-00-00,65,11,0,40,0,20,-6,G#/A♭ minor,4,5A3CgtmKlYshcg5xKK9TUf,"WM Finland",FIKFK0500043
696,"Why","Geir Rönning",75,1A,60,2025-03-16,03:02,11,"aor","Rock","Ready For The Ride",2005-00-00,65,11,0,40,0,20,-6,G#/A♭ minor,4,5A3CgtmKlYshcg5xKK9TUf,"WM Finland",FIKFK0500043
697,"If I Had Your Love","Selma Björnsdóttir",150,2A,69,2025-03-16,03:11,0,"","","If I Had Your Love",2005-00-00,50,2,0,70,0,30,-5,D#/E♭ minor,4,7pXXPHGgNS82PDai7JlqqI,"Sena",ISA110500401
698,"If I Had Your Love","Selma Björnsdóttir",150,2A,69,2025-03-16,03:11,0,"","","If I Had Your Love",2005-00-00,50,2,0,70,0,30,-5,D#/E♭ minor,4,7pXXPHGgNS82PDai7JlqqI,"Sena",ISA110500401
699,"Stop","Omar Naber",144,2A,57,2025-03-22,03:00,0,"","","Omar",2005-00-00,56,16,0,31,0,10,-6,D#/E♭ minor,4,3cIuruZf8LVAjejtA4EWOh,"Nika",SIC030509802
700,"Brujería","Son de Sol",176,10B,96,2025-03-22,02:52,0,"","","Brujería",2005-00-00,65,11,0,90,0,0,-4,D,4,3kJS732TH8yNYku5BaHloS,"BARNA RECORDS distributed by Altafonte",ES71G2114959
701,"Stop","Omar Naber",144,2A,57,2025-03-22,03:00,0,"","","Omar",2005-00-00,56,16,0,31,0,10,-6,D#/E♭ minor,4,3cIuruZf8LVAjejtA4EWOh,"Nika",SIC030509802
702,"Brujería","Son de Sol",176,10B,96,2025-03-22,02:52,0,"","","Brujería",2005-00-00,65,11,0,90,0,0,-4,D,4,3kJS732TH8yNYku5BaHloS,"BARNA RECORDS distributed by Altafonte",ES71G2114959
703,"Why Angels Cry","Annet Artani",58,9B,36,2025-03-16,03:00,0,"","","Mia Foni",2005-01-01,25,73,0,30,0,10,-8,G,4,7vnw0iKxz7zjNFFC66GsfG,"General Publishing Company S.A.",GRLE10600388
704,"Tænder På Dig","Jakob Sveistrup",174,8B,72,2025-03-16,03:03,43,"dansktop, dansk pop","Pop","Dansk Melodi Grand Prix 2005",2005-01-01,50,27,0,68,0,20,-5,C,4,4zxDqiBkTsikSLVi07ePRW,"MBO - The Music Business Organisation A/S",DKBV70403608
705,"Why Angels Cry","Annet Artani",58,9B,36,2025-03-16,03:00,0,"","","Mia Foni",2005-01-01,25,73,0,30,0,10,-8,G,4,7vnw0iKxz7zjNFFC66GsfG,"General Publishing Company S.A.",GRLE10600388
706,"Tænder På Dig","Jakob Sveistrup",174,8B,72,2025-03-16,03:03,43,"dansktop, dansk pop","Pop","Dansk Melodi Grand Prix 2005",2005-01-01,50,27,0,68,0,20,-5,C,4,4zxDqiBkTsikSLVi07ePRW,"MBO - The Music Business Organisation A/S",DKBV70403608
707,"Forogj Világ!","Nox",140,11B,80,2025-03-16,03:24,31,"","","Ragyogás",2005-01-01,68,44,0,58,0,0,-6,A,4,1MaUE0VmsQwA0ktD0KDjv4,"Universal Music Kft. Hungary",HUA010500558
708,"Forogj Világ!","Nox",140,11B,80,2025-03-16,03:24,31,"","","Ragyogás",2005-01-01,68,44,0,58,0,0,-6,A,4,1MaUE0VmsQwA0ktD0KDjv4,"Universal Music Kft. Hungary",HUA010500558
709,"Believe me","Yulia Savicheva",120,6A,88,2025-03-22,02:45,0,"","","Высоко",2005-01-01,69,4,0,89,0,10,-5,G minor,4,6hqnl7iERKa2apQ7BVpkeo,"MALFA",QMPU51271031
710,"Believe me","Yulia Savicheva",120,6A,88,2025-03-22,02:45,0,"","","Высоко",2005-01-01,69,4,0,89,0,10,-5,G minor,4,6hqnl7iERKa2apQ7BVpkeo,"MALFA",QMPU51271031
711,"Touch My Fire","Javine",120,1B,78,2025-03-22,03:10,19,"uk r&b","Hip Hop, R&B","Touch My Fire (Enhanced)",2005-01-01,76,11,0,61,0,10,-5,B,4,21nezKdKdlphStdxgpwg5H,"Universal-Island Records Ltd.",GBBBY0500021
712,"Touch My Fire","Javine",120,1B,78,2025-03-22,03:10,19,"uk r&b","Hip Hop, R&B","Touch My Fire (Enhanced)",2005-01-01,76,11,0,61,0,10,-5,B,4,21nezKdKdlphStdxgpwg5H,"Universal-Island Records Ltd.",GBBBY0500021
713,"Run & Hide - Radio Edit","Gracia",156,12B,77,2025-03-16,03:59,0,"","","Run & Hide",2005-01-31,43,8,0,44,0,10,-6,E,4,26egMCRkITBhtqGWkt1J8S,"BROS Music",DEQ090400160
714,"Run & Hide - Radio Edit","Gracia",156,12B,77,2025-03-16,03:59,0,"","","Run & Hide",2005-01-31,43,8,0,44,0,10,-6,E,4,26egMCRkITBhtqGWkt1J8S,"BROS Music",DEQ090400160
715,"Sevince","Nazar",152,8B,84,2025-03-22,02:42,0,"","","Bak Bir Varmış Bir Yokmuş, Vol. 3",2005-02-15,45,7,0,73,0,0,-4,C,4,3BfXsWXEBxUnfbCSYryh0J,"Odeon Müzik Yapımcılık",TR0490600249
716,"Sevince","Nazar",152,8B,84,2025-03-22,02:42,0,"","","Bak Bir Varmış Bir Yokmuş, Vol. 3",2005-02-15,45,7,0,73,0,0,-4,C,4,3BfXsWXEBxUnfbCSYryh0J,"Odeon Müzik Yapımcılık",TR0490600249
717,"So geht das jede Nacht","Freddy Quinn",97,7B,62,2025-03-16,02:06,0,"schlager, schlagerparty","Easy Listening, Pop","Germany 12 Points 2005 Countdown Grand Prix",2005-03-04,69,70,0,87,0,30,-9,F,4,6M8nO1s1oPuHphcBQxZrUi,"NITRON media",DEF067303400
718,"Im Wartesaal zum großen Glück","Walter Andreas Schwarz",139,8B,25,2025-03-16,04:03,7,"","","Germany 12 Points 2005 Countdown Grand Prix",2005-03-04,47,79,0,48,10,20,-13,C,3,6GEjmkRXCf0WCWptS9sRGb,"NITRON media",DEA815600001
719,"So geht das jede Nacht","Freddy Quinn",97,7B,62,2025-03-16,02:06,0,"schlager, schlagerparty","Easy Listening, Pop","Germany 12 Points 2005 Countdown Grand Prix",2005-03-04,69,70,0,87,0,30,-9,F,4,6M8nO1s1oPuHphcBQxZrUi,"NITRON media",DEF067303400
720,"Im Wartesaal zum großen Glück","Walter Andreas Schwarz",139,8B,25,2025-03-16,04:03,7,"","","Germany 12 Points 2005 Countdown Grand Prix",2005-03-04,47,79,0,48,10,20,-13,C,3,6GEjmkRXCf0WCWptS9sRGb,"NITRON media",DEA815600001
721,"In My Dreams","Wig Wam",126,9A,79,2025-03-16,03:01,0,"glam rock, norsk rock, glam metal","Metal, Rock","In My Dreams",2005-03-07,46,3,0,53,0,20,-4,E minor,4,0Y4lzTJtfn0W0rTzpXiBBf,"Voices Of Wonder",NOFVV0597010
722,"In My Dreams","Wig Wam",126,9A,79,2025-03-16,03:01,0,"glam rock, norsk rock, glam metal","Metal, Rock","In My Dreams",2005-03-07,46,3,0,53,0,20,-4,E minor,4,0Y4lzTJtfn0W0rTzpXiBBf,"Voices Of Wonder",NOFVV0597010
723,"Le Grand soir","Nuno Resende",80,5B,45,2025-03-16,03:02,6,"","","Le Grand Soir",2005-03-18,35,46,0,26,0,10,-8,D#/E♭,4,5ZbT6pB7TvG2BFZ59dRtDs,"Parlophone Belgium",BEI010515001
724,"Le Grand soir","Nuno Resende",80,5B,45,2025-03-16,03:02,6,"","","Le Grand Soir",2005-03-18,35,46,0,26,0,10,-8,D#/E♭,4,5ZbT6pB7TvG2BFZ59dRtDs,"Parlophone Belgium",BEI010515001
725,"My Number One","Helena Paparizou",113,11A,74,2025-03-16,02:55,53,"laïko","Pop","My Number One",2005-03-28,78,20,0,96,0,0,-6,F#/G♭ minor,4,6LkCvCc9oFoLDv4DLhzTox,"Columbia",GRS010500065
726,"My Number One","Helena Paparizou",113,11A,74,2025-03-16,02:55,53,"laïko","Pop","My Number One",2005-03-28,78,20,0,96,0,0,-6,F#/G♭ minor,4,6LkCvCc9oFoLDv4DLhzTox,"Columbia",GRS010500065
727,"Hani","Neco",137,7B,81,2025-03-22,03:06,0,"anatolian rock, turkish pop","Rock, Traditional Music, Pop","Neco En İyileriyle",2005-03-30,69,13,0,74,0,20,-7,F,4,3JLoJmoyOKfIYmJCtOs9ZN,"OSSİ MÜZİK",TRA160500099
728,"Hani","Neco",137,7B,81,2025-03-22,03:06,0,"anatolian rock, turkish pop","Rock, Traditional Music, Pop","Neco En İyileriyle",2005-03-30,69,13,0,74,0,20,-7,F,4,3JLoJmoyOKfIYmJCtOs9ZN,"OSSİ MÜZİK",TRA160500099
729,"Fångad i en dröm","Björn Skifs",125,4A,83,2025-03-22,02:57,26,"","","Skifs Hits!",2005-04-08,70,3,0,79,0,60,-5,F minor,4,5Vu25xkAIliFJTMpkXHPGh,"Parlophone Sweden",SEAMA8111010
730,"Det blir alltid värre framåt natten","Björn Skifs",78,7B,60,2025-03-22,03:02,27,"","","Skifs Hits!",2005-04-08,50,13,0,50,0,10,-7,F,4,21Ko7CH62N6s0sq2nfttv2,"Parlophone Sweden",SEAMA7809050
731,"Fångad i en dröm","Björn Skifs",125,4A,83,2025-03-22,02:57,26,"","","Skifs Hits!",2005-04-08,70,3,0,79,0,60,-5,F minor,4,5Vu25xkAIliFJTMpkXHPGh,"Parlophone Sweden",SEAMA8111010
732,"Det blir alltid värre framåt natten","Björn Skifs",78,7B,60,2025-03-22,03:02,27,"","","Skifs Hits!",2005-04-08,50,13,0,50,0,10,-7,F,4,21Ko7CH62N6s0sq2nfttv2,"Parlophone Sweden",SEAMA7809050
